index,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
10131,1,0,0,0,0,69,3,2,2,6,0,0,0,2998
5590,1,0,0,0,0,75,2,3,2,6,0,0,0,2999
334,0,1,0,0,0,37,1,1,1,2,0,1,0,3000
4815,1,0,0,0,0,100,3,2,0,1,1,1,0,3000
1277,1,0,0,0,0,120,4,3,2,1,1,1,0,3000
6025,0,1,0,0,0,123,3,3,1,2,0,0,0,3000
9360,0,0,0,0,1,285,4,4,2,1,1,1,0,3000
2367,1,0,0,0,0,120,3,2,1,1,1,1,0,3000
1551,1,0,0,0,0,30,1,1,1,9,0,0,0,3000
2725,1,0,0,0,0,70,2,2,4,1,1,1,0,3000
5923,1,0,0,0,0,50,1,1,1,2,0,1,0,3000
3563,0,0,1,0,0,122,3,1,0,6,0,1,1,3000
5859,1,0,0,0,0,170,3,2,2,1,1,0,0,3000
1873,1,0,0,0,0,150,4,3,4,1,1,1,0,3000
3136,1,0,0,0,0,350,5,5,4,1,1,1,0,3000
10101,0,0,1,0,0,120,3,1,1,2,0,1,0,3000
8523,1,0,0,0,0,297,4,4,6,1,1,1,0,3000
3212,0,0,0,1,0,110,3,2,2,7,0,0,0,3000
5488,0,0,0,0,1,222,4,3,4,1,1,1,0,3000
4318,1,0,0,0,0,150,3,2,3,1,1,0,0,3000
9291,0,1,0,0,0,58,2,2,2,12,0,1,0,3000
4843,0,1,0,0,0,65,1,2,2,3,0,1,0,3000
1560,1,0,0,0,0,300,2,2,0,1,1,1,1,3000
6648,1,0,0,0,0,94,3,2,2,3,0,1,0,3000
5047,0,1,0,0,0,100,3,2,2,1,1,1,0,3000
9372,0,0,0,1,0,165,3,2,0,1,1,1,0,3000
10604,0,0,1,0,0,33,1,1,0,6,0,0,1,3000
7646,1,0,0,0,0,180,3,3,1,1,1,0,0,3000
10508,1,0,0,0,0,70,2,1,0,1,1,1,0,3000
1986,0,1,0,0,0,90,2,2,1,18,0,0,0,3000
8345,0,1,0,0,0,68,1,2,1,4,0,1,1,3000
8919,1,0,0,0,0,68,2,2,1,8,0,0,0,3000
4894,1,0,0,0,0,90,3,1,1,2,0,0,0,3000
2176,0,0,0,0,1,140,3,2,0,2,0,0,0,3000
386,1,0,0,0,0,80,2,2,5,1,1,1,0,3000
8046,1,0,0,0,0,59,2,1,1,8,0,1,0,3000
3970,1,0,0,0,0,250,3,4,2,1,1,1,0,3000
8907,1,0,0,0,0,180,3,2,1,1,1,0,0,3000
1754,0,1,0,0,0,63,2,2,0,7,0,0,1,3000
6922,0,0,0,0,1,165,3,3,3,1,1,1,0,3000
3849,0,0,0,0,1,60,1,1,1,1,1,1,0,3000
7121,0,0,1,0,0,46,1,1,0,3,0,1,0,3000
3475,1,0,0,0,0,145,3,2,2,1,1,1,1,3000
8611,0,0,0,1,0,254,3,4,2,1,1,1,0,3000
10142,1,0,0,0,0,217,3,1,1,1,1,1,1,3000
1004,1,0,0,0,0,274,2,3,4,1,1,1,0,3000
3352,1,0,0,0,0,130,3,2,2,1,1,1,1,3000
4099,0,1,0,0,0,43,1,1,2,3,0,1,1,3000
6692,0,0,1,0,0,130,3,2,2,1,1,1,0,3000
4678,1,0,0,0,0,200,3,1,2,1,1,1,0,3000
3743,1,0,0,0,0,130,5,2,0,2,0,1,0,3000
5643,1,0,0,0,0,298,4,4,1,1,1,1,0,3000
6233,1,0,0,0,0,100,2,4,0,1,0,1,0,3000
7376,0,0,0,0,1,120,4,2,2,1,1,1,0,3000
794,1,0,0,0,0,180,2,2,5,1,1,1,0,3001
5212,1,0,0,0,0,200,2,2,2,1,1,1,0,3001
6158,1,0,0,0,0,64,2,2,2,4,0,1,0,3004
5709,0,0,0,1,0,92,3,4,2,1,0,1,0,3004
5583,1,0,0,0,0,47,1,1,1,6,0,1,0,3006
8109,1,0,0,0,0,65,2,1,1,3,0,1,0,3006
2663,1,0,0,0,0,62,2,2,1,5,0,1,0,3010
10384,1,0,0,0,0,84,3,1,1,17,0,1,0,3010
3604,1,0,0,0,0,82,3,2,2,5,0,1,0,3015
1729,1,0,0,0,0,145,3,2,1,2,0,1,1,3017
812,1,0,0,0,0,90,3,2,2,1,0,1,0,3017
9082,1,0,0,0,0,42,1,1,0,13,0,0,0,3020
446,1,0,0,0,0,55,2,1,0,5,0,1,1,3020
4354,1,0,0,0,0,94,3,2,3,5,0,1,0,3020
9089,1,0,0,0,0,90,3,2,2,2,0,1,0,3020
5556,0,0,0,0,1,140,4,3,2,3,0,1,0,3022
9742,1,0,0,0,0,42,1,1,1,2,0,1,0,3026
5433,1,0,0,0,0,40,2,1,0,11,0,1,0,3026
5722,1,0,0,0,0,56,2,1,1,11,0,1,1,3030
1298,1,0,0,0,0,71,3,2,1,2,0,1,0,3030
4231,1,0,0,0,0,90,3,2,2,15,0,0,0,3030
2579,1,0,0,0,0,49,2,2,1,8,0,1,0,3032
8886,0,0,1,0,0,70,1,1,0,1,0,1,0,3034
935,1,0,0,0,0,75,3,1,1,8,0,0,0,3037
656,1,0,0,0,0,84,3,2,2,8,0,0,0,3040
2263,0,0,0,0,1,120,3,1,1,6,0,0,0,3040
3672,0,0,1,0,0,70,2,2,1,6,0,0,0,3041
2577,1,0,0,0,0,154,3,3,2,12,0,1,1,3042
9934,0,1,0,0,0,93,3,1,0,1,0,0,0,3044
8838,0,0,0,0,1,298,4,2,3,1,1,1,0,3044
6358,1,0,0,0,0,37,1,1,0,4,0,1,1,3050
792,0,0,1,0,0,85,3,2,1,4,0,1,0,3050
5025,1,0,0,0,0,78,3,2,2,10,0,1,0,3050
10072,0,1,0,0,0,42,1,1,1,1,0,1,1,3050
2813,0,1,0,0,0,85,3,3,0,1,1,0,0,3050
8434,0,0,1,0,0,116,3,3,2,2,0,0,0,3057
5287,0,0,0,1,0,80,3,2,2,12,0,1,0,3060
6276,0,0,0,1,0,80,3,2,2,17,0,1,0,3060
239,1,0,0,0,0,20,1,1,1,3,0,0,1,3060
8582,0,0,1,0,0,60,2,2,0,4,0,0,0,3060
10432,1,0,0,0,0,60,1,1,1,7,0,0,0,3060
6591,0,1,0,0,0,182,3,4,2,1,1,1,0,3064
9517,1,0,0,0,0,73,3,2,2,14,0,1,0,3070
4696,0,0,1,0,0,85,3,2,1,8,0,1,0,3070
7252,0,1,0,0,0,109,3,2,1,7,0,1,0,3072
4992,0,1,0,0,0,42,1,1,1,11,0,1,0,3072
9850,1,0,0,0,0,72,2,2,1,1,0,1,0,3072
8403,0,0,1,0,0,65,1,1,0,10,0,0,1,3072
9313,0,0,0,0,1,78,1,1,1,15,0,0,0,3075
4812,0,0,1,0,0,40,1,1,1,11,0,0,1,3075
10477,0,0,0,0,1,456,4,2,0,1,1,1,0,3080
8235,0,0,1,0,0,170,3,1,1,10,0,1,1,3080
7382,0,0,1,0,0,45,1,1,0,9,0,0,1,3080
8571,0,1,0,0,0,82,2,2,2,6,0,1,0,3080
6852,1,0,0,0,0,70,3,1,1,1,0,1,0,3080
9256,0,0,0,0,1,95,3,2,2,3,0,0,0,3082
4830,1,0,0,0,0,35,1,1,1,7,0,1,1,3085
6448,1,0,0,0,0,77,2,1,1,5,0,1,0,3086
6933,1,0,0,0,0,94,3,2,2,17,0,1,0,3088
8590,0,1,0,0,0,46,1,1,2,7,0,1,0,3090
175,0,1,0,0,0,140,3,4,2,1,1,0,0,3090
3859,1,0,0,0,0,54,2,2,2,5,0,1,0,3091
1624,1,0,0,0,0,85,3,2,3,3,0,1,1,3099
9711,1,0,0,0,0,150,4,2,2,1,1,1,0,3100
2878,0,0,1,0,0,89,3,1,1,7,0,1,0,3100
10485,1,0,0,0,0,150,2,3,3,1,1,1,0,3100
2751,0,1,0,0,0,122,3,3,2,2,0,1,0,3100
3721,0,0,0,0,1,42,1,1,1,15,0,0,0,3100
9746,1,0,0,0,0,350,3,4,4,1,1,1,0,3100
8658,0,1,0,0,0,95,2,1,1,3,0,1,0,3100
8956,0,1,0,0,0,180,3,3,2,3,0,1,0,3100
4716,1,0,0,0,0,140,2,1,0,13,0,1,0,3100
8853,1,0,0,0,0,168,4,2,2,1,1,1,0,3100
7358,0,0,0,0,1,42,1,1,1,15,0,0,1,3100
1913,0,0,0,0,1,310,4,3,6,1,1,1,0,3100
3207,0,0,0,0,1,165,3,2,4,2,0,1,1,3100
9450,0,1,0,0,0,99,3,3,1,2,0,0,0,3100
8540,0,0,1,0,0,39,1,1,0,2,0,0,1,3100
3022,1,0,0,0,0,90,2,1,2,4,0,1,0,3100
4520,0,1,0,0,0,74,2,2,2,5,0,1,0,3100
9596,1,0,0,0,0,118,3,2,4,1,0,1,0,3100
2346,0,0,0,1,0,54,1,1,1,5,0,1,1,3101
4744,1,0,0,0,0,36,1,1,0,6,0,1,0,3103
1767,0,1,0,0,0,109,3,2,1,2,0,1,1,3104
8538,0,0,0,1,0,75,2,2,1,3,0,1,0,3106
9614,0,0,1,0,0,50,1,1,1,1,0,1,0,3106
4504,1,0,0,0,0,45,1,1,1,13,0,1,0,3106
6761,0,0,0,1,0,144,4,3,2,13,0,1,0,3107
6013,1,0,0,0,0,103,3,2,0,14,0,1,0,3110
9715,0,0,1,0,0,56,2,2,0,1,0,0,1,3110
7560,1,0,0,0,0,70,3,2,3,10,0,1,1,3113
2527,1,0,0,0,0,90,2,2,2,1,0,1,0,3117
85,0,0,0,0,1,75,2,2,2,14,0,0,0,3120
10117,1,0,0,0,0,56,2,1,1,13,0,1,0,3120
5900,0,0,1,0,0,80,2,1,0,2,0,1,0,3120
303,1,0,0,0,0,56,1,1,0,9,0,1,1,3125
3608,0,0,1,0,0,35,1,1,0,3,0,0,1,3125
9179,1,0,0,0,0,115,3,2,1,8,0,1,0,3126
8657,1,0,0,0,0,58,2,1,1,4,0,0,1,3129
7962,1,0,0,0,0,100,3,1,0,1,0,1,0,3130
590,1,0,0,0,0,105,3,3,1,5,0,1,0,3130
4251,1,0,0,0,0,129,3,2,2,9,0,1,0,3130
5452,1,0,0,0,0,47,2,2,2,6,0,1,1,3131
5514,0,0,1,0,0,54,1,1,0,3,0,1,1,3134
2607,1,0,0,0,0,51,1,1,0,1,0,1,1,3135
4067,0,0,0,0,1,156,4,2,2,3,0,0,0,3135
6066,1,0,0,0,0,61,1,1,0,1,0,0,1,3137
6627,0,0,1,0,0,120,3,2,0,6,0,1,0,3140
2466,1,0,0,0,0,88,2,4,2,8,0,1,0,3140
2253,1,0,0,0,0,35,1,1,1,4,0,0,1,3140
1257,0,0,0,1,0,135,3,2,2,3,0,1,0,3140
2131,0,1,0,0,0,100,3,2,2,2,0,1,0,3149
1139,0,1,0,0,0,75,2,2,2,4,0,1,1,3150
3171,1,0,0,0,0,105,3,2,3,1,0,1,0,3150
7149,1,0,0,0,0,70,3,2,2,16,0,1,1,3150
8879,1,0,0,0,0,60,2,2,2,6,0,1,0,3150
10276,0,1,0,0,0,116,4,3,1,3,0,1,1,3150
6656,1,0,0,0,0,400,3,4,2,1,1,1,0,3150
2728,1,0,0,0,0,180,2,3,2,1,1,1,0,3150
10194,1,0,0,0,0,50,1,1,0,3,0,1,0,3150
9133,0,0,0,0,1,230,4,2,1,2,0,1,0,3150
10672,1,0,0,0,0,126,2,1,0,13,0,1,0,3150
9642,1,0,0,0,0,73,3,2,2,4,0,1,0,3150
7279,1,0,0,0,0,42,1,1,1,3,0,1,0,3150
6492,0,1,0,0,0,64,2,3,2,2,0,1,0,3150
2809,1,0,0,0,0,35,1,1,1,14,0,0,0,3150
3538,1,0,0,0,0,66,1,1,1,1,0,1,1,3150
6718,1,0,0,0,0,80,2,2,0,9,0,0,0,3150
4059,1,0,0,0,0,72,2,1,1,11,0,1,0,3150
4524,1,0,0,0,0,54,1,1,1,13,0,1,1,3150
649,0,0,0,1,0,205,3,2,1,2,0,1,0,3150
182,1,0,0,0,0,160,3,3,2,5,0,1,1,3150
4228,0,0,1,0,0,75,2,2,1,3,0,1,0,3150
550,0,1,0,0,0,106,3,3,1,7,0,1,0,3150
1577,0,0,0,0,1,70,2,3,1,12,0,1,1,3150
2984,1,0,0,0,0,95,3,2,1,7,0,1,0,3150
9272,0,0,0,0,1,90,2,3,2,15,0,1,0,3154
8542,1,0,0,0,0,72,2,1,0,14,0,1,0,3160
3842,1,0,0,0,0,98,2,2,0,6,0,1,0,3160
4630,1,0,0,0,0,50,1,1,0,3,0,1,0,3160
3667,1,0,0,0,0,98,3,2,2,1,0,1,0,3160
4939,1,0,0,0,0,51,1,2,1,3,0,0,1,3162
672,1,0,0,0,0,60,2,1,1,5,0,0,0,3165
4309,0,1,0,0,0,147,3,1,1,6,0,0,0,3166
1419,1,0,0,0,0,48,1,1,1,2,0,0,0,3167
1502,0,0,1,0,0,82,3,2,2,4,0,1,0,3167
8030,1,0,0,0,0,57,2,2,1,10,0,0,0,3170
3795,1,0,0,0,0,34,1,1,0,11,0,0,0,3170
379,0,0,0,0,1,105,3,2,2,7,0,1,0,3170
5804,0,0,0,1,0,277,3,4,4,1,1,1,0,3170
3803,1,0,0,0,0,55,2,2,1,11,0,1,0,3170
3218,0,0,1,0,0,90,3,1,0,4,0,1,0,3170
1075,1,0,0,0,0,30,1,1,1,4,0,0,0,3173
1090,0,0,1,0,0,58,2,1,1,9,0,1,0,3173
2784,0,1,0,0,0,100,3,2,1,6,0,1,0,3174
10097,1,0,0,0,0,41,1,1,1,16,0,1,1,3175
1611,0,0,0,0,1,78,3,2,2,16,0,1,0,3175
6958,0,0,1,0,0,83,2,1,1,4,0,1,0,3180
4876,0,0,0,0,1,162,3,3,2,3,0,1,0,3180
2485,0,1,0,0,0,85,2,2,0,7,0,1,1,3180
5766,1,0,0,0,0,76,3,1,2,2,0,1,1,3180
28,0,0,0,1,0,208,3,2,4,1,1,1,0,3180
1872,1,0,0,0,0,39,1,1,1,3,0,0,1,3180
1836,1,0,0,0,0,150,3,2,2,2,0,1,0,3181
5447,0,0,0,0,1,120,3,2,1,2,0,1,1,3183
8941,1,0,0,0,0,40,1,1,0,2,0,0,1,3185
1601,1,0,0,0,0,95,3,2,3,20,0,0,0,3187
10538,1,0,0,0,0,120,1,1,2,7,0,1,0,3190
7931,1,0,0,0,0,60,2,1,0,1,0,1,0,3190
10352,0,0,0,1,0,109,4,3,2,6,0,0,0,3190
6645,1,0,0,0,0,42,1,2,1,6,0,0,0,3190
3307,1,0,0,0,0,64,2,2,1,4,0,1,0,3190
1187,0,0,0,0,1,40,1,1,1,13,0,1,0,3191
4705,1,0,0,0,0,79,3,2,2,3,0,1,0,3195
7293,0,0,1,0,0,25,1,1,0,6,0,0,1,3196
5092,1,0,0,0,0,300,3,4,6,1,1,1,0,3200
1531,1,0,0,0,0,75,2,1,3,5,0,0,0,3200
3615,0,0,1,0,0,110,4,2,2,10,0,1,0,3200
6424,0,0,0,0,1,164,3,2,2,1,1,1,0,3200
1711,0,0,0,0,1,125,4,2,2,1,0,0,0,3200
7483,1,0,0,0,0,100,3,2,2,6,0,0,0,3200
4376,1,0,0,0,0,100,2,1,2,1,1,1,0,3200
8724,0,1,0,0,0,171,2,2,1,2,0,1,0,3200
1418,1,0,0,0,0,127,2,3,1,1,1,1,0,3200
7771,0,0,0,0,1,180,3,3,0,1,1,1,0,3200
8264,0,1,0,0,0,60,1,1,1,4,0,0,0,3200
3296,0,1,0,0,0,182,3,3,2,1,1,1,0,3200
7128,1,0,0,0,0,175,4,3,2,1,1,1,0,3200
10602,0,0,1,0,0,55,1,1,0,9,0,1,1,3200
1796,1,0,0,0,0,162,3,4,0,1,1,1,0,3200
10617,0,0,0,0,1,169,3,2,4,1,1,1,0,3200
6540,1,0,0,0,0,86,3,1,1,5,0,1,1,3200
1115,0,0,1,0,0,113,3,1,0,1,0,0,1,3200
4750,0,0,0,1,0,70,2,3,1,7,0,1,0,3200
1530,0,1,0,0,0,41,1,2,1,9,0,1,0,3200
7233,0,0,0,1,0,70,1,2,1,11,0,0,1,3200
4466,1,0,0,0,0,140,3,2,2,1,1,1,0,3200
1271,0,0,1,0,0,45,1,1,0,5,0,0,1,3200
3635,1,0,0,0,0,98,3,3,2,6,0,1,0,3200
3276,0,1,0,0,0,82,3,2,1,6,0,1,0,3200
8922,1,0,0,0,0,21,1,1,0,2,0,1,0,3200
10465,1,0,0,0,0,250,3,3,0,1,1,1,0,3200
6942,1,0,0,0,0,80,3,1,1,8,0,1,1,3203
1045,1,0,0,0,0,37,1,1,1,1,0,0,1,3204
9502,0,0,1,0,0,55,1,1,0,7,0,0,0,3205
1393,0,0,1,0,0,84,3,1,0,2,0,1,0,3205
983,0,0,0,1,0,50,1,1,1,7,0,0,1,3206
6076,0,0,0,0,1,77,3,3,2,2,0,1,1,3210
5053,0,0,1,0,0,85,3,2,1,15,0,1,0,3210
6530,0,1,0,0,0,90,3,2,2,9,0,1,0,3213
10577,0,0,1,0,0,150,3,2,0,5,0,1,0,3220
5264,1,0,0,0,0,31,1,1,1,11,0,1,0,3220
8932,0,1,0,0,0,70,2,2,1,2,0,1,0,3220
4252,0,0,1,0,0,200,3,3,0,5,0,1,0,3220
4135,0,0,1,0,0,62,2,1,0,3,0,1,0,3222
8320,0,0,1,0,0,68,2,1,0,3,0,1,0,3225
8427,0,0,0,0,1,72,2,3,0,1,0,1,1,3226
445,1,0,0,0,0,72,2,2,2,9,0,1,0,3230
9581,1,0,0,0,0,105,2,1,2,10,0,1,0,3230
6734,0,0,1,0,0,100,2,2,1,21,0,0,0,3230
2294,0,0,0,1,0,60,2,1,1,1,0,0,1,3233
884,0,0,0,1,0,184,4,3,4,1,1,1,0,3240
512,1,0,0,0,0,40,1,1,1,8,0,0,0,3240
10016,1,0,0,0,0,40,1,1,1,5,0,0,0,3240
10673,0,1,0,0,0,220,3,2,2,15,0,1,0,3242
3529,1,0,0,0,0,65,3,2,2,3,0,1,0,3245
6247,0,0,1,0,0,95,3,2,1,3,0,1,0,3245
3543,1,0,0,0,0,37,1,1,0,12,0,0,0,3246
5282,1,0,0,0,0,62,2,2,1,9,0,1,1,3249
1998,0,1,0,0,0,38,1,1,1,9,0,1,0,3250
6190,0,0,0,0,1,150,5,3,0,1,1,1,0,3250
1339,1,0,0,0,0,120,3,2,1,17,0,1,0,3250
9090,0,0,0,1,0,68,3,2,2,9,0,1,1,3250
5756,0,0,1,0,0,52,1,1,0,12,0,0,1,3250
4688,1,0,0,0,0,110,2,2,1,1,0,1,0,3250
843,0,1,0,0,0,78,3,2,1,4,0,1,0,3250
6768,0,0,0,0,1,120,4,3,2,4,0,1,0,3250
3456,1,0,0,0,0,200,3,4,2,1,1,1,0,3250
7355,1,0,0,0,0,300,2,4,2,1,1,1,1,3250
9481,0,0,0,0,1,120,4,3,2,1,0,1,0,3250
9129,0,0,0,0,1,120,4,3,2,2,0,1,0,3250
2293,0,0,1,0,0,102,3,2,1,2,0,1,0,3250
6866,0,1,0,0,0,513,3,2,2,3,0,1,1,3250
4775,0,0,0,1,0,46,1,1,0,5,0,1,1,3250
9471,0,1,0,0,0,74,2,2,0,10,0,1,0,3250
6873,0,0,1,0,0,159,3,2,2,12,0,1,0,3250
3054,0,0,0,0,1,120,4,3,2,2,0,1,0,3250
5344,0,1,0,0,0,140,2,2,1,2,0,1,1,3252
1078,1,0,0,0,0,42,1,1,1,17,0,0,1,3252
3691,1,0,0,0,0,63,2,2,1,11,0,0,0,3253
727,1,0,0,0,0,58,3,1,1,1,0,1,1,3256
4686,0,1,0,0,0,80,3,2,1,6,0,0,0,3257
1302,1,0,0,0,0,30,1,1,1,14,0,1,0,3257
688,0,1,0,0,0,105,3,2,2,3,0,1,1,3260
6083,0,0,1,0,0,80,2,2,1,8,0,1,0,3260
10486,0,0,0,1,0,55,1,1,1,9,0,1,1,3260
3620,1,0,0,0,0,73,3,2,2,1,0,1,0,3260
10048,0,0,1,0,0,230,3,2,1,1,1,1,0,3260
3123,0,0,1,0,0,70,2,2,0,3,0,1,0,3265
1445,1,0,0,0,0,40,1,1,1,6,0,0,0,3265
5184,0,0,1,0,0,85,2,1,0,1,1,1,0,3270
3699,1,0,0,0,0,50,2,1,0,2,0,1,1,3273
7491,0,0,1,0,0,120,2,3,2,10,0,1,0,3274
6175,0,0,0,1,0,92,3,2,3,1,0,1,1,3277
5655,0,0,1,0,0,65,1,1,1,3,0,1,0,3280
3503,0,0,0,1,0,47,1,1,1,18,0,1,1,3282
890,1,0,0,0,0,87,3,2,0,6,0,1,0,3284
2853,0,0,1,0,0,110,3,2,1,4,0,0,0,3288
3474,1,0,0,0,0,37,1,1,1,25,0,0,1,3290
5115,0,0,0,1,0,57,1,1,1,2,0,1,0,3290
7423,1,0,0,0,0,20,1,1,0,3,0,0,1,3292
8238,1,0,0,0,0,20,1,1,0,4,0,0,1,3292
9332,1,0,0,0,0,20,1,1,0,3,0,0,1,3292
10241,0,0,1,0,0,50,1,1,0,5,0,1,0,3293
1675,1,0,0,0,0,67,1,2,1,12,0,1,1,3294
151,1,0,0,0,0,210,3,3,4,1,1,1,0,3294
9646,0,0,0,0,1,175,3,2,2,9,0,1,0,3296
899,1,0,0,0,0,131,3,2,2,1,0,1,0,3297
9984,1,0,0,0,0,34,1,1,1,14,0,1,0,3297
9353,0,0,1,0,0,80,2,1,1,4,0,1,0,3299
7297,0,0,1,0,0,140,3,2,1,3,0,1,0,3300
815,1,0,0,0,0,150,3,3,2,1,1,1,0,3300
4861,0,1,0,0,0,137,3,2,3,5,0,1,0,3300
1100,0,1,0,0,0,116,3,2,1,9,0,1,0,3300
3687,1,0,0,0,0,40,1,1,1,10,0,1,0,3300
6170,1,0,0,0,0,159,3,3,2,1,1,0,0,3300
3225,1,0,0,0,0,100,1,3,2,8,0,0,1,3300
8419,1,0,0,0,0,130,3,2,2,1,1,1,0,3300
757,0,0,1,0,0,42,1,1,0,4,0,1,1,3300
6563,0,1,0,0,0,150,4,3,0,1,1,1,0,3300
1256,1,0,0,0,0,102,3,2,2,1,0,1,0,3300
2636,0,0,0,0,1,360,4,3,3,1,1,1,0,3300
10061,1,0,0,0,0,64,2,1,1,8,0,1,1,3300
6446,0,0,0,1,0,291,4,3,2,1,1,1,0,3300
3143,1,0,0,0,0,100,2,1,2,1,1,0,0,3300
2039,0,1,0,0,0,60,1,2,2,15,0,1,0,3300
6327,0,0,0,0,1,45,1,1,1,3,0,0,1,3300
6200,0,0,0,1,0,137,3,2,1,4,0,1,0,3300
10674,0,0,1,0,0,135,4,2,1,1,1,1,0,3300
462,1,0,0,0,0,100,3,2,1,1,1,1,0,3300
7492,1,0,0,0,0,97,3,2,2,14,0,1,0,3300
10666,0,0,1,0,0,60,2,2,0,13,0,1,0,3300
3697,0,0,0,0,1,69,2,3,2,11,0,1,0,3300
7014,1,0,0,0,0,80,2,2,2,4,0,1,0,3300
8076,1,0,0,0,0,174,3,1,1,1,1,1,0,3300
6810,0,0,0,1,0,203,3,1,2,1,1,1,0,3300
2672,0,0,0,1,0,52,1,1,1,8,0,0,1,3300
6002,0,1,0,0,0,180,3,2,1,3,0,0,0,3300
4002,1,0,0,0,0,200,4,2,3,1,0,0,0,3300
9520,0,1,0,0,0,600,3,4,4,1,1,1,0,3300
3941,0,0,0,0,1,45,1,1,1,4,0,1,0,3307
9265,1,0,0,0,0,78,2,2,1,2,0,1,0,3310
9628,1,0,0,0,0,75,3,3,0,12,0,1,0,3310
3100,0,0,0,1,0,424,4,5,4,1,1,1,0,3315
1456,0,0,0,1,0,183,4,2,0,1,1,1,0,3320
746,0,0,0,0,1,140,4,2,2,5,0,0,0,3320
9887,0,0,0,0,1,320,3,2,5,1,0,1,0,3320
8058,1,0,0,0,0,60,2,2,2,20,0,1,0,3322
2215,1,0,0,0,0,50,2,2,1,10,0,1,0,3324
5753,1,0,0,0,0,80,2,1,2,2,0,1,1,3324
1380,1,0,0,0,0,42,1,1,0,2,0,1,0,3330
9242,1,0,0,0,0,38,1,1,0,1,0,1,1,3330
3865,1,0,0,0,0,50,1,1,0,9,0,0,1,3330
495,0,0,1,0,0,90,2,2,0,5,0,1,0,3330
7902,1,0,0,0,0,40,1,1,1,13,0,0,1,3330
9834,1,0,0,0,0,86,2,1,1,1,0,1,0,3332
4565,1,0,0,0,0,41,1,1,1,3,0,1,1,3334
4500,0,0,0,0,1,131,3,2,3,3,0,1,1,3336
9069,0,1,0,0,0,126,3,1,1,4,0,1,0,3337
8675,0,1,0,0,0,43,1,1,1,21,0,1,1,3338
1407,1,0,0,0,0,76,1,2,2,5,0,1,1,3340
969,1,0,0,0,0,78,1,2,1,10,0,0,0,3340
6554,1,0,0,0,0,70,1,1,1,4,0,1,0,3340
5216,1,0,0,0,0,71,2,1,1,7,0,1,0,3344
7649,0,0,0,0,1,220,4,3,2,4,0,1,0,3345
10547,0,0,1,0,0,100,3,1,0,1,0,1,0,3346
9798,0,0,1,0,0,94,3,1,1,7,0,1,1,3350
9155,0,0,1,0,0,90,3,2,1,13,0,1,0,3350
1375,0,0,0,0,1,140,4,3,4,10,0,0,0,3350
9196,1,0,0,0,0,125,3,1,0,4,0,1,0,3350
6523,1,0,0,0,0,70,2,1,1,8,0,1,0,3350
7303,1,0,0,0,0,68,2,2,1,6,0,1,0,3350
9832,0,0,1,0,0,90,3,2,2,2,0,1,1,3350
4879,0,0,0,1,0,80,1,1,1,7,0,1,0,3350
5021,1,0,0,0,0,50,3,1,1,4,0,0,0,3352
7893,0,0,1,0,0,90,2,2,1,9,0,1,1,3355
10635,0,1,0,0,0,100,3,2,2,2,0,1,1,3355
8606,1,0,0,0,0,273,3,2,5,1,1,0,0,3355
9886,0,0,0,0,1,101,3,2,2,2,0,1,0,3358
5167,1,0,0,0,0,37,1,1,1,9,0,1,1,3358
4216,0,0,0,0,1,310,4,4,3,1,0,0,0,3360
67,0,0,1,0,0,130,3,2,1,7,0,1,0,3360
8020,1,0,0,0,0,97,2,3,2,11,0,1,1,3360
9710,1,0,0,0,0,110,3,3,2,18,0,1,0,3360
1385,1,0,0,0,0,60,2,1,1,6,0,1,0,3360
9315,1,0,0,0,0,50,2,2,1,6,0,1,1,3360
2048,1,0,0,0,0,55,2,1,1,9,0,1,1,3365
7690,1,0,0,0,0,58,2,1,0,4,0,0,0,3368
10496,0,1,0,0,0,121,3,2,2,2,0,1,0,3370
5563,0,0,1,0,0,100,3,2,2,13,0,1,0,3370
4967,1,0,0,0,0,35,1,1,1,12,0,0,1,3370
1722,1,0,0,0,0,120,3,2,1,1,0,0,0,3370
1001,1,0,0,0,0,80,3,3,2,4,0,1,1,3374
286,0,1,0,0,0,131,3,3,1,10,0,1,1,3375
7868,1,0,0,0,0,60,2,2,1,7,0,1,1,3375
9443,1,0,0,0,0,60,2,2,1,1,0,1,0,3376
7925,1,0,0,0,0,80,3,1,1,7,0,1,0,3378
39,0,1,0,0,0,40,1,1,1,6,0,1,1,3380
324,1,0,0,0,0,33,1,1,0,12,0,0,1,3385
4912,1,0,0,0,0,400,4,3,2,1,1,1,0,3390
2800,0,0,1,0,0,70,3,2,1,7,0,1,0,3392
1771,0,0,1,0,0,66,2,1,1,9,0,1,0,3397
3469,0,0,0,0,1,195,4,2,2,1,1,1,0,3400
8014,0,0,0,0,1,200,4,3,2,1,1,1,0,3400
5825,0,0,1,0,0,75,2,2,1,8,0,1,0,3400
10128,1,0,0,0,0,130,3,2,2,1,1,1,0,3400
3698,0,0,1,0,0,300,4,4,1,1,1,1,0,3400
1706,1,0,0,0,0,50,1,1,1,8,0,1,1,3400
279,1,0,0,0,0,33,1,1,1,14,0,1,1,3400
8219,1,0,0,0,0,98,3,2,2,3,0,1,0,3400
3331,1,0,0,0,0,255,4,4,4,1,1,1,0,3400
7900,0,0,1,0,0,40,1,1,0,2,0,1,1,3400
